MODALIDAD,TITULACION,TIPO_FORMACION,CARRERA_ESPECIALIDAD,TURNO,PLAN,DescTForm,DescCarre,Mail,Enlace,Nro_Establecimiento
SEMIPRESENCIAL CENTRO,,Profesorado,COMUNICACIÓN VISUAL,MATUTINO,2023,https://www.cfe.edu.uy/index.php/plan2023-profesorado,,,,1403555
SEMIPRESENCIAL CENTRO,,Profesorado,COMUNICACIÓN VISUAL,INTERMEDIO/VESPERTINO,2023,https://www.cfe.edu.uy/index.php/plan2023-profesorado,,,,1403555
SEMIPRESENCIAL CENTRO,,Profesorado,EDUCACIÓN MUSICAL,MATUTINO,2023,https://www.cfe.edu.uy/index.php/plan2023-profesorado,,,,1403555
SEMIPRESENCIAL CENTRO,,Profesorado,EDUCACIÓN MUSICAL,INTERMEDIO/VESPERTINO,2023,https://www.cfe.edu.uy/index.php/plan2023-profesorado,,,,1403555
SEMIPRESENCIAL CENTRO,,Profesorado,FILOSOFÍA,MATUTINO,2023,https://www.cfe.edu.uy/index.php/plan2023-profesorado,,,,1403555
SEMIPRESENCIAL CENTRO,,Profesorado,FILOSOFÍA,INTERMEDIO/VESPERTINO,2023,https://www.cfe.edu.uy/index.php/plan2023-profesorado,,,,1403555
PRESENCIAL,,Profesorado,FÍSICA,MATUTINO,2023,https://www.cfe.edu.uy/index.php/plan2023-profesorado,,,,1403555
SEMIPRESENCIAL CENTRO,,Profesorado,FÍSICA,SEMIPRESENCIAL,2023,https://www.cfe.edu.uy/index.php/plan2023-profesorado,,,,1403555
PRESENCIAL,,Profesorado,FÍSICA,INTERMEDIO/VESPERTINO,2023,https://www.cfe.edu.uy/index.php/plan2023-profesorado,,,,1403555
SEMIPRESENCIAL CENTRO,,Profesorado,FÍSICA,SEMIPRESENCIAL,2023,https://www.cfe.edu.uy/index.php/plan2023-profesorado,,,,1403555
SEMIPRESENCIAL CENTRO,,Profesorado,FRANCÉS,MATUTINO,2023,https://www.cfe.edu.uy/index.php/plan2023-profesorado,,,,1403555
PRESENCIAL,,Profesorado,HISTORIA,MATUTINO,2023,https://www.cfe.edu.uy/index.php/plan2023-profesorado,,,,1403555
SEMIPRESENCIAL CENTRO,,Profesorado,HISTORIA,SEMIPRESENCIAL,2023,https://www.cfe.edu.uy/index.php/plan2023-profesorado,,,,1403555
PRESENCIAL,,Profesorado,HISTORIA,INTERMEDIO/VESPERTINO,2023,https://www.cfe.edu.uy/index.php/plan2023-profesorado,,,,1403555
SEMIPRESENCIAL CENTRO,,Profesorado,HISTORIA,SEMIPRESENCIAL,2023,https://www.cfe.edu.uy/index.php/plan2023-profesorado,,,,1403555
PRESENCIAL,,Profesorado,INGLÉS,MATUTINO,2023,https://www.cfe.edu.uy/index.php/plan2023-profesorado,,,,1403555
SEMIPRESENCIAL CENTRO,,Profesorado,INGLÉS,SEMIPRESENCIAL,2023,https://www.cfe.edu.uy/index.php/plan2023-profesorado,,,,1403555
PRESENCIAL,,Profesorado,INGLÉS,INTERMEDIO/VESPERTINO,2023,https://www.cfe.edu.uy/index.php/plan2023-profesorado,,,,1403555
SEMIPRESENCIAL CENTRO,,Profesorado,INGLÉS,SEMIPRESENCIAL,2023,https://www.cfe.edu.uy/index.php/plan2023-profesorado,,,,1403555
SEMIPRESENCIAL CENTRO,,Profesorado,ITALIANO,MATUTINO,2023,https://www.cfe.edu.uy/index.php/plan2023-profesorado,,,,1403555
SEMIPRESENCIAL CENTRO,,Profesorado,ITALIANO,INTERMEDIO/VESPERTINO,2023,https://www.cfe.edu.uy/index.php/plan2023-profesorado,,,,1403555
SEMIPRESENCIAL CENTRO,,Profesorado,LITERATURA,SEMIPRESENCIAL,2023,https://www.cfe.edu.uy/index.php/plan2023-profesorado,,,,1403555
PRESENCIAL,,Profesorado,LITERATURA,INTERMEDIO/VESPERTINO,2023,https://www.cfe.edu.uy/index.php/plan2023-profesorado,,,,1403555
PRESENCIAL,,Profesorado,LITERATURA,SEMIPRESENCIAL,2023,https://www.cfe.edu.uy/index.php/plan2023-profesorado,,,,1403555
SEMIPRESENCIAL CENTRO,,Profesorado,LITERATURA,INTERMEDIO/VESPERTINO,2023,https://www.cfe.edu.uy/index.php/plan2023-profesorado,,,,1403555
PRESENCIAL,,Profesorado,MATEMÁTICA,MATUTINO,2023,https://www.cfe.edu.uy/index.php/plan2023-profesorado,,,,1403555
SEMIPRESENCIAL CENTRO,,Profesorado,MATEMÁTICA,SEMIPRESENCIAL,2023,https://www.cfe.edu.uy/index.php/plan2023-profesorado,,,,1403555
PRESENCIAL,,Profesorado,MATEMÁTICA,INTERMEDIO/VESPERTINO,2023,https://www.cfe.edu.uy/index.php/plan2023-profesorado,,,,1403555
SEMIPRESENCIAL CENTRO,,Profesorado,MATEMÁTICA,SEMIPRESENCIAL,2023,https://www.cfe.edu.uy/index.php/plan2023-profesorado,,,,1403555
SEMIPRESENCIAL CENTRO,,Profesorado,PORTUGUÉS,MATUTINO,2023,https://www.cfe.edu.uy/index.php/plan2023-profesorado,,,,1403555
SEMIPRESENCIAL CENTRO,,Profesorado,PORTUGUÉS,INTERMEDIO/VESPERTINO,2023,https://www.cfe.edu.uy/index.php/plan2023-profesorado,,,,1403555
SEMIPRESENCIAL CENTRO,,Profesorado,QUÍMICA,SEMIPRESENCIAL,2023,https://www.cfe.edu.uy/index.php/plan2023-profesorado,,,,1403555
PRESENCIAL,,Profesorado,QUÍMICA,INTERMEDIO/VESPERTINO,2023,https://www.cfe.edu.uy/index.php/plan2023-profesorado,,,,1403555
SEMIPRESENCIAL CENTRO,,Profesorado,QUÍMICA,INTERMEDIO/VESPERTINO,2023,https://www.cfe.edu.uy/index.php/plan2023-profesorado,,,,1403555
PRESENCIAL,,Profesorado,DERECHO - SOCIOLOGÍA,MATUTINO,2023,https://www.cfe.edu.uy/index.php/plan2023-profesorado,,,,1403555
SEMIPRESENCIAL CENTRO,,Profesorado,DERECHO - SOCIOLOGÍA,SEMIPRESENCIAL,2023,https://www.cfe.edu.uy/index.php/plan2023-profesorado,,,,1403555
PRESENCIAL,,Profesorado,DERECHO - SOCIOLOGÍA,INTERMEDIO/VESPERTINO,2023,https://www.cfe.edu.uy/index.php/plan2023-profesorado,,,,1403555
SEMIPRESENCIAL CENTRO,,Profesorado,DERECHO - SOCIOLOGÍA,SEMIPRESENCIAL,2023,https://www.cfe.edu.uy/index.php/plan2023-profesorado,,,,1403555
PRESENCIAL,,Profesorado,IDIOMA ESPAÑOL,MATUTINO,2023,https://www.cfe.edu.uy/index.php/plan2023-profesorado,,,,1403555
SEMIPRESENCIAL CENTRO,,Profesorado,IDIOMA ESPAÑOL,SEMIPRESENCIAL,2023,https://www.cfe.edu.uy/index.php/plan2023-profesorado,,,,1403555
PRESENCIAL,,Profesorado,IDIOMA ESPAÑOL,INTERMEDIO/VESPERTINO,2023,https://www.cfe.edu.uy/index.php/plan2023-profesorado,,,,1403555
SEMIPRESENCIAL CENTRO,,Profesorado,IDIOMA ESPAÑOL,SEMIPRESENCIAL,2023,https://www.cfe.edu.uy/index.php/plan2023-profesorado,,,,1403555
SEMIPRESENCIAL CENTRO,,Profesorado,ALEMÁN,MATUTINO,2023,https://www.cfe.edu.uy/index.php/plan2023-profesorado,,,,1403555
SEMIPRESENCIAL CENTRO,,Profesorado,ASTRONOMÍA,INTERMEDIO/VESPERTINO,2008,https://www.cfe.edu.uy/index.php/plan-2008,,,,1413554
SEMIPRESENCIAL CENTRO,,Profesorado,ASTRONOMÍA,MATUTINO,2008,https://www.cfe.edu.uy/index.php/plan-2008,,,,1413554
SEMIPRESENCIAL CENTRO,,Profesorado,ASTRONOMÍA,NOCTURNO,2008,https://www.cfe.edu.uy/index.php/plan-2008,,,,1413554
PRESENCIAL,,Profesorado,CIENCIAS BIOLÓGICAS,INTERMEDIO/VESPERTINO,2008,https://www.cfe.edu.uy/index.php/plan-2008,,,,1413554
SEMIPRESENCIAL CENTRO,,Profesorado,CIENCIAS BIOLÓGICAS,SEMIPRESENCIAL,2008,https://www.cfe.edu.uy/index.php/plan-2008,,,,1413554
PRESENCIAL,,Profesorado,CIENCIAS BIOLÓGICAS,MATUTINO,2008,https://www.cfe.edu.uy/index.php/plan-2008,,,,1413554
PRESENCIAL,,Profesorado,CIENCIAS GEOGRÁFICAS,MATUTINO,2008,https://www.cfe.edu.uy/index.php/plan-2008,,,,1413554
PRESENCIAL,,Profesorado,CIENCIAS GEOGRÁFICAS,MATUTINO,2008,https://www.cfe.edu.uy/index.php/plan-2008,,,,1413554
SEMIPRESENCIAL CENTRO,,Profesorado,COMUNICACIÓN VISUAL,INTERMEDIO/VESPERTINO,2008,https://www.cfe.edu.uy/index.php/plan-2008,,,,1413554
SEMIPRESENCIAL CENTRO,,Profesorado,COMUNICACIÓN VISUAL,MATUTINO,2008,https://www.cfe.edu.uy/index.php/plan-2008,,,,1413554
SEMIPRESENCIAL CENTRO,,Profesorado,COMUNICACIÓN VISUAL,NOCTURNO,2008,https://www.cfe.edu.uy/index.php/plan-2008,,,,1413554
SEMIPRESENCIAL,,Profesorado,COMUNICACIÓN VISUAL,INTERMEDIO/VESPERTINO,2008,https://www.cfe.edu.uy/index.php/plan-2008,,,,1413554
SEMIPRESENCIAL,,Profesorado,COMUNICACIÓN VISUAL,MATUTINO,2008,https://www.cfe.edu.uy/index.php/plan-2008,,,,1413554
PRESENCIAL,,Profesorado,DERECHO,MATUTINO,2008,https://www.cfe.edu.uy/index.php/plan-2008,,,,1413554
SEMIPRESENCIAL CENTRO,,Profesorado,DERECHO,SEMIPRESENCIAL,2008,https://www.cfe.edu.uy/index.php/plan-2008,,,,1413554
PRESENCIAL,,Profesorado,DERECHO,MATUTINO,2008,https://www.cfe.edu.uy/index.php/plan-2008,,,,1413554
SEMIPRESENCIAL CENTRO,,Profesorado,EDUCACIÓN MUSICAL,INTERMEDIO/VESPERTINO,2008,https://www.cfe.edu.uy/index.php/plan-2008,,,,1413554
SEMIPRESENCIAL CENTRO,,Profesorado,EDUCACIÓN MUSICAL,MATUTINO,2008,https://www.cfe.edu.uy/index.php/plan-2008,,,,1413554
SEMIPRESENCIAL CENTRO,,Profesorado,EDUCACIÓN MUSICAL,NOCTURNO,2008,https://www.cfe.edu.uy/index.php/plan-2008,,,,1413554
PRESENCIAL,,Profesorado,ESPAÑOL,INTERMEDIO/VESPERTINO,2008,https://www.cfe.edu.uy/index.php/plan-2008,,,,1413554
SEMIPRESENCIAL CENTRO,,Profesorado,ESPAÑOL,SEMIPRESENCIAL,2008,https://www.cfe.edu.uy/index.php/plan-2008,,,,1413554
PRESENCIAL,,Profesorado,ESPAÑOL,INTERMEDIO/VESPERTINO,2008,https://www.cfe.edu.uy/index.php/plan-2008,,,,1413554
SEMIPRESENCIAL CENTRO,,Profesorado,FILOSOFÍA,INTERMEDIO/VESPERTINO,2008,https://www.cfe.edu.uy/index.php/plan-2008,,,,1413554
SEMIPRESENCIAL CENTRO,,Profesorado,FILOSOFÍA,MATUTINO,2008,https://www.cfe.edu.uy/index.php/plan-2008,,,,1413554
SEMIPRESENCIAL CENTRO,,Profesorado,FILOSOFÍA,NOCTURNO,2008,https://www.cfe.edu.uy/index.php/plan-2008,,,,1413554
SEMIPRESENCIAL CENTRO,,Profesorado,FRANCÉS,INTERMEDIO/VESPERTINO,2008,https://www.cfe.edu.uy/index.php/plan-2008,,,,1413554
SEMIPRESENCIAL CENTRO,,Profesorado,FRANCÉS,MATUTINO,2008,https://www.cfe.edu.uy/index.php/plan-2008,,,,1413554
SEMIPRESENCIAL CENTRO,,Profesorado,FRANCÉS,NOCTURNO,2008,https://www.cfe.edu.uy/index.php/plan-2008,,,,1413554
PRESENCIAL,,Profesorado,FÍSICA,INTERMEDIO/VESPERTINO,2008,https://www.cfe.edu.uy/index.php/plan-2008,,,,1413554
SEMIPRESENCIAL CENTRO,,Profesorado,FÍSICA,SEMIPRESENCIAL,2008,https://www.cfe.edu.uy/index.php/plan-2008,,,,1413554
PRESENCIAL,,Profesorado,FÍSICA,INTERMEDIO/VESPERTINO,2008,https://www.cfe.edu.uy/index.php/plan-2008,,,,1413554
PRESENCIAL,,Profesorado,HISTORIA,INTERMEDIO/VESPERTINO,2008,https://www.cfe.edu.uy/index.php/plan-2008,,,,1413554
SEMIPRESENCIAL CENTRO,,Profesorado,HISTORIA,SEMIPRESENCIAL,2008,https://www.cfe.edu.uy/index.php/plan-2008,,,,1413554
PRESENCIAL,,Profesorado,HISTORIA,MATUTINO,2008,https://www.cfe.edu.uy/index.php/plan-2008,,,,1413554
SEMIPRESENCIAL CENTRO,,Profesorado,HISTORIA,SEMIPRESENCIAL,2008,https://www.cfe.edu.uy/index.php/plan-2008,,,,1413554
PRESENCIAL,,Profesorado,INGLÉS,MATUTINO,2008,https://www.cfe.edu.uy/index.php/plan-2008,,,,1413554
PRESENCIAL,,Profesorado,INGLÉS,MATUTINO,2008,https://www.cfe.edu.uy/index.php/plan-2008,,,,1413554
SEMIPRESENCIAL CENTRO,,Profesorado,ITALIANO,INTERMEDIO/VESPERTINO,2008,https://www.cfe.edu.uy/index.php/plan-2008,,,,1413554
SEMIPRESENCIAL CENTRO,,Profesorado,ITALIANO,MATUTINO,2008,https://www.cfe.edu.uy/index.php/plan-2008,,,,1413554
SEMIPRESENCIAL CENTRO,,Profesorado,ITALIANO,NOCTURNO,2008,https://www.cfe.edu.uy/index.php/plan-2008,,,,1413554
PRESENCIAL,,Profesorado,LITERATURA,MATUTINO,2008,https://www.cfe.edu.uy/index.php/plan-2008,,,,1413554
SEMIPRESENCIAL CENTRO,,Profesorado,LITERATURA,SEMIPRESENCIAL,2008,https://www.cfe.edu.uy/index.php/plan-2008,,,,1413554
PRESENCIAL,,Profesorado,LITERATURA,INTERMEDIO/VESPERTINO,2008,https://www.cfe.edu.uy/index.php/plan-2008,,,,1413554
PRESENCIAL,,Profesorado,MATEMÁTICA,MATUTINO,2008,https://www.cfe.edu.uy/index.php/plan-2008,,,,1413554
SEMIPRESENCIAL CENTRO,,Profesorado,MATEMÁTICA,SEMIPRESENCIAL,2008,https://www.cfe.edu.uy/index.php/plan-2008,,,,1413554
PRESENCIAL,,Profesorado,MATEMÁTICA,INTERMEDIO/VESPERTINO,2008,https://www.cfe.edu.uy/index.php/plan-2008,,,,1413554
SEMIPRESENCIAL CENTRO,,Profesorado,PORTUGUÉS,SEMIPRESENCIAL,2008,https://www.cfe.edu.uy/index.php/plan-2008,,,,1413554
SEMIPRESENCIAL,,Profesorado,PORTUGUÉS,INTERMEDIO/VESPERTINO,2008,https://www.cfe.edu.uy/index.php/plan-2008,,,,1413554
SEMIPRESENCIAL,,Profesorado,PORTUGUÉS,MATUTINO,2008,https://www.cfe.edu.uy/index.php/plan-2008,,,,1413554
PRESENCIAL,,Profesorado,QUÍMICA,MATUTINO,2008,https://www.cfe.edu.uy/index.php/plan-2008,,,,1413554
SEMIPRESENCIAL CENTRO,,Profesorado,QUÍMICA,SEMIPRESENCIAL,2008,https://www.cfe.edu.uy/index.php/plan-2008,,,,1413554
PRESENCIAL,,Profesorado,QUÍMICA,MATUTINO,2008,https://www.cfe.edu.uy/index.php/plan-2008,,,,1413554
PRESENCIAL,,Profesorado,SOCIOLOGÍA,MATUTINO,2008,https://www.cfe.edu.uy/index.php/plan-2008,,,,1413554
PRESENCIAL,,Profesorado,SOCIOLOGÍA,INTERMEDIO/VESPERTINO,2008,https://www.cfe.edu.uy/index.php/plan-2008,,,,1413554
SEMIPRESENCIAL CENTRO,,Profesorado,ASTRONOMÍA,INTERMEDIO/VESPERTINO,2023,https://www.cfe.edu.uy/index.php/plan2023-profesorado,,,,1413554
SEMIPRESENCIAL CENTRO,,Profesorado,ASTRONOMÍA,MATUTINO,2023,https://www.cfe.edu.uy/index.php/plan2023-profesorado,,,,1413554
SEMIPRESENCIAL CENTRO,,Profesorado,ASTRONOMÍA,NOCTURNO,2023,https://www.cfe.edu.uy/index.php/plan2023-profesorado,,,,1413554
SEMIPRESENCIAL CENTRO,,Profesorado,ASTRONOMÍA,INTERMEDIO/VESPERTINO,2023,https://www.cfe.edu.uy/index.php/plan2023-profesorado,,,,1413554
SEMIPRESENCIAL CENTRO,,Profesorado,ASTRONOMÍA,MATUTINO,2023,https://www.cfe.edu.uy/index.php/plan2023-profesorado,,,,1413554
SEMIPRESENCIAL CENTRO,,Profesorado,ASTRONOMÍA,NOCTURNO,2023,https://www.cfe.edu.uy/index.php/plan2023-profesorado,,,,1413554
PRESENCIAL,,Profesorado,CIENCIAS BIOLÓGICAS,INTERMEDIO/VESPERTINO,2023,https://www.cfe.edu.uy/index.php/plan2023-profesorado,,,,1413554
SEMIPRESENCIAL CENTRO,,Profesorado,CIENCIAS BIOLÓGICAS,SEMIPRESENCIAL,2023,https://www.cfe.edu.uy/index.php/plan2023-profesorado,,,,1413554
PRESENCIAL,,Profesorado,CIENCIAS BIOLÓGICAS,MATUTINO,2023,https://www.cfe.edu.uy/index.php/plan2023-profesorado,,,,1413554
SEMIPRESENCIAL CENTRO,,Profesorado,CIENCIAS BIOLÓGICAS,SEMIPRESENCIAL,2023,https://www.cfe.edu.uy/index.php/plan2023-profesorado,,,,1413554
PRESENCIAL,,Profesorado,CIENCIAS GEOGRÁFICAS,INTERMEDIO/VESPERTINO,2023,https://www.cfe.edu.uy/index.php/plan2023-profesorado,,,,1413554
SEMIPRESENCIAL CENTRO,,Profesorado,CIENCIAS GEOGRÁFICAS,SEMIPRESENCIAL,2023,https://www.cfe.edu.uy/index.php/plan2023-profesorado,,,,1413554
PRESENCIAL,,Profesorado,CIENCIAS GEOGRÁFICAS,INTERMEDIO/VESPERTINO,2023,https://www.cfe.edu.uy/index.php/plan2023-profesorado,,,,1413554
SEMIPRESENCIAL CENTRO,,Profesorado,CIENCIAS GEOGRÁFICAS,SEMIPRESENCIAL,2023,https://www.cfe.edu.uy/index.php/plan2023-profesorado,,,,1413554
SEMIPRESENCIAL CENTRO,,Profesorado,COMUNICACIÓN VISUAL,INTERMEDIO/VESPERTINO,2023,https://www.cfe.edu.uy/index.php/plan2023-profesorado,,,,1413554
SEMIPRESENCIAL CENTRO,,Profesorado,COMUNICACIÓN VISUAL,MATUTINO,2023,https://www.cfe.edu.uy/index.php/plan2023-profesorado,,,,1413554
SEMIPRESENCIAL CENTRO,,Profesorado,COMUNICACIÓN VISUAL,NOCTURNO,2023,https://www.cfe.edu.uy/index.php/plan2023-profesorado,,,,1413554
SEMIPRESENCIAL CENTRO,,Profesorado,COMUNICACIÓN VISUAL,INTERMEDIO/VESPERTINO,2023,https://www.cfe.edu.uy/index.php/plan2023-profesorado,,,,1413554
SEMIPRESENCIAL CENTRO,,Profesorado,COMUNICACIÓN VISUAL,MATUTINO,2023,https://www.cfe.edu.uy/index.php/plan2023-profesorado,,,,1413554
SEMIPRESENCIAL CENTRO,,Profesorado,COMUNICACIÓN VISUAL,NOCTURNO,2023,https://www.cfe.edu.uy/index.php/plan2023-profesorado,,,,1413554
SEMIPRESENCIAL CENTRO,,Profesorado,EDUCACIÓN MUSICAL,INTERMEDIO/VESPERTINO,2023,https://www.cfe.edu.uy/index.php/plan2023-profesorado,,,,1413554
SEMIPRESENCIAL CENTRO,,Profesorado,EDUCACIÓN MUSICAL,MATUTINO,2023,https://www.cfe.edu.uy/index.php/plan2023-profesorado,,,,1413554
SEMIPRESENCIAL CENTRO,,Profesorado,EDUCACIÓN MUSICAL,NOCTURNO,2023,https://www.cfe.edu.uy/index.php/plan2023-profesorado,,,,1413554
SEMIPRESENCIAL CENTRO,,Profesorado,EDUCACIÓN MUSICAL,INTERMEDIO/VESPERTINO,2023,https://www.cfe.edu.uy/index.php/plan2023-profesorado,,,,1413554
SEMIPRESENCIAL CENTRO,,Profesorado,EDUCACIÓN MUSICAL,MATUTINO,2023,https://www.cfe.edu.uy/index.php/plan2023-profesorado,,,,1413554
SEMIPRESENCIAL CENTRO,,Profesorado,EDUCACIÓN MUSICAL,NOCTURNO,2023,https://www.cfe.edu.uy/index.php/plan2023-profesorado,,,,1413554
SEMIPRESENCIAL CENTRO,,Profesorado,FILOSOFÍA,INTERMEDIO/VESPERTINO,2023,https://www.cfe.edu.uy/index.php/plan2023-profesorado,,,,1413554
SEMIPRESENCIAL CENTRO,,Profesorado,FILOSOFÍA,MATUTINO,2023,https://www.cfe.edu.uy/index.php/plan2023-profesorado,,,,1413554
SEMIPRESENCIAL CENTRO,,Profesorado,FILOSOFÍA,NOCTURNO,2023,https://www.cfe.edu.uy/index.php/plan2023-profesorado,,,,1413554
SEMIPRESENCIAL CENTRO,,Profesorado,FILOSOFÍA,INTERMEDIO/VESPERTINO,2023,https://www.cfe.edu.uy/index.php/plan2023-profesorado,,,,1413554
SEMIPRESENCIAL CENTRO,,Profesorado,FILOSOFÍA,MATUTINO,2023,https://www.cfe.edu.uy/index.php/plan2023-profesorado,,,,1413554
SEMIPRESENCIAL CENTRO,,Profesorado,FILOSOFÍA,NOCTURNO,2023,https://www.cfe.edu.uy/index.php/plan2023-profesorado,,,,1413554
PRESENCIAL,,Profesorado,FÍSICA,MATUTINO,2023,https://www.cfe.edu.uy/index.php/plan2023-profesorado,,,,1413554
SEMIPRESENCIAL CENTRO,,Profesorado,FÍSICA,SEMIPRESENCIAL,2023,https://www.cfe.edu.uy/index.php/plan2023-profesorado,,,,1413554
PRESENCIAL,,Profesorado,FÍSICA,MATUTINO,2023,https://www.cfe.edu.uy/index.php/plan2023-profesorado,,,,1413554
SEMIPRESENCIAL CENTRO,,Profesorado,FÍSICA,SEMIPRESENCIAL,2023,https://www.cfe.edu.uy/index.php/plan2023-profesorado,,,,1413554
SEMIPRESENCIAL CENTRO,,Profesorado,FRANCÉS,INTERMEDIO/VESPERTINO,2023,https://www.cfe.edu.uy/index.php/plan2023-profesorado,,,,1413554
SEMIPRESENCIAL CENTRO,,Profesorado,FRANCÉS,MATUTINO,2023,https://www.cfe.edu.uy/index.php/plan2023-profesorado,,,,1413554
SEMIPRESENCIAL CENTRO,,Profesorado,FRANCÉS,NOCTURNO,2023,https://www.cfe.edu.uy/index.php/plan2023-profesorado,,,,1413554
PRESENCIAL,,Profesorado,HISTORIA,INTERMEDIO/VESPERTINO,2023,https://www.cfe.edu.uy/index.php/plan2023-profesorado,,,,1413554
SEMIPRESENCIAL CENTRO,,Profesorado,HISTORIA,SEMIPRESENCIAL,2023,https://www.cfe.edu.uy/index.php/plan2023-profesorado,,,,1413554
PRESENCIAL,,Profesorado,HISTORIA,MATUTINO,2023,https://www.cfe.edu.uy/index.php/plan2023-profesorado,,,,1413554
SEMIPRESENCIAL CENTRO,,Profesorado,HISTORIA,SEMIPRESENCIAL,2023,https://www.cfe.edu.uy/index.php/plan2023-profesorado,,,,1413554
PRESENCIAL,,Profesorado,INGLÉS,INTERMEDIO/VESPERTINO,2023,https://www.cfe.edu.uy/index.php/plan2023-profesorado,,,,1413554
SEMIPRESENCIAL CENTRO,,Profesorado,INGLÉS,SEMIPRESENCIAL,2023,https://www.cfe.edu.uy/index.php/plan2023-profesorado,,,,1413554
PRESENCIAL,,Profesorado,INGLÉS,INTERMEDIO/VESPERTINO,2023,https://www.cfe.edu.uy/index.php/plan2023-profesorado,,,,1413554
SEMIPRESENCIAL CENTRO,,Profesorado,INGLÉS,SEMIPRESENCIAL,2023,https://www.cfe.edu.uy/index.php/plan2023-profesorado,,,,1413554
SEMIPRESENCIAL CENTRO,,Profesorado,ITALIANO,INTERMEDIO/VESPERTINO,2023,https://www.cfe.edu.uy/index.php/plan2023-profesorado,,,,1413554
SEMIPRESENCIAL CENTRO,,Profesorado,ITALIANO,MATUTINO,2023,https://www.cfe.edu.uy/index.php/plan2023-profesorado,,,,1413554
SEMIPRESENCIAL CENTRO,,Profesorado,ITALIANO,NOCTURNO,2023,https://www.cfe.edu.uy/index.php/plan2023-profesorado,,,,1413554
SEMIPRESENCIAL CENTRO,,Profesorado,ITALIANO,INTERMEDIO/VESPERTINO,2023,https://www.cfe.edu.uy/index.php/plan2023-profesorado,,,,1413554
SEMIPRESENCIAL CENTRO,,Profesorado,ITALIANO,MATUTINO,2023,https://www.cfe.edu.uy/index.php/plan2023-profesorado,,,,1413554
SEMIPRESENCIAL CENTRO,,Profesorado,ITALIANO,NOCTURNO,2023,https://www.cfe.edu.uy/index.php/plan2023-profesorado,,,,1413554
PRESENCIAL,,Profesorado,LITERATURA,MATUTINO,2023,https://www.cfe.edu.uy/index.php/plan2023-profesorado,,,,1413554
SEMIPRESENCIAL CENTRO,,Profesorado,LITERATURA,SEMIPRESENCIAL,2023,https://www.cfe.edu.uy/index.php/plan2023-profesorado,,,,1413554
PRESENCIAL,,Profesorado,LITERATURA,INTERMEDIO/VESPERTINO,2023,https://www.cfe.edu.uy/index.php/plan2023-profesorado,,,,1413554
SEMIPRESENCIAL CENTRO,,Profesorado,LITERATURA,SEMIPRESENCIAL,2023,https://www.cfe.edu.uy/index.php/plan2023-profesorado,,,,1413554
PRESENCIAL,,Profesorado,MATEMÁTICA,MATUTINO,2023,https://www.cfe.edu.uy/index.php/plan2023-profesorado,,,,1413554
SEMIPRESENCIAL CENTRO,,Profesorado,MATEMÁTICA,SEMIPRESENCIAL,2023,https://www.cfe.edu.uy/index.php/plan2023-profesorado,,,,1413554
PRESENCIAL,,Profesorado,MATEMÁTICA,INTERMEDIO/VESPERTINO,2023,https://www.cfe.edu.uy/index.php/plan2023-profesorado,,,,1413554
SEMIPRESENCIAL CENTRO,,Profesorado,MATEMÁTICA,SEMIPRESENCIAL,2023,https://www.cfe.edu.uy/index.php/plan2023-profesorado,,,,1413554
SEMIPRESENCIAL CENTRO,,Profesorado,PORTUGUÉS,SEMIPRESENCIAL,2023,https://www.cfe.edu.uy/index.php/plan2023-profesorado,,,,1413554
SEMIPRESENCIAL CENTRO,,Profesorado,PORTUGUÉS,SEMIPRESENCIAL,2023,https://www.cfe.edu.uy/index.php/plan2023-profesorado,,,,1413554
PRESENCIAL,,Profesorado,QUÍMICA,INTERMEDIO/VESPERTINO,2023,https://www.cfe.edu.uy/index.php/plan2023-profesorado,,,,1413554
SEMIPRESENCIAL CENTRO,,Profesorado,QUÍMICA,SEMIPRESENCIAL,2023,https://www.cfe.edu.uy/index.php/plan2023-profesorado,,,,1413554
PRESENCIAL,,Profesorado,QUÍMICA,INTERMEDIO/VESPERTINO,2023,https://www.cfe.edu.uy/index.php/plan2023-profesorado,,,,1413554
SEMIPRESENCIAL CENTRO,,Profesorado,QUÍMICA,SEMIPRESENCIAL,2023,https://www.cfe.edu.uy/index.php/plan2023-profesorado,,,,1413554
PRESENCIAL,,Profesorado,DERECHO - SOCIOLOGÍA,INTERMEDIO/VESPERTINO,2023,https://www.cfe.edu.uy/index.php/plan2023-profesorado,,,,1413554
SEMIPRESENCIAL CENTRO,,Profesorado,DERECHO - SOCIOLOGÍA,SEMIPRESENCIAL,2023,https://www.cfe.edu.uy/index.php/plan2023-profesorado,,,,1413554
PRESENCIAL,,Profesorado,DERECHO - SOCIOLOGÍA,INTERMEDIO/VESPERTINO,2023,https://www.cfe.edu.uy/index.php/plan2023-profesorado,,,,1413554
SEMIPRESENCIAL CENTRO,,Profesorado,DERECHO - SOCIOLOGÍA,SEMIPRESENCIAL,2023,https://www.cfe.edu.uy/index.php/plan2023-profesorado,,,,1413554
PRESENCIAL,,Profesorado,IDIOMA ESPAÑOL,MATUTINO,2023,https://www.cfe.edu.uy/index.php/plan2023-profesorado,,,,1413554
SEMIPRESENCIAL CENTRO,,Profesorado,IDIOMA ESPAÑOL,SEMIPRESENCIAL,2023,https://www.cfe.edu.uy/index.php/plan2023-profesorado,,,,1413554
